model_id,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,7,8,9
conservative,0.04480330922638616,0.09010135020236029,0.28181389145378055,0.1290534979423868,0.18797367615549435,0.49498622589531693,0.11233547597183954,0.13011646077974212,0.014786470143613006,0.5134641912320485,0.057708333333333355,0.0019696150519031117,0.09917355371900825,0.041992187500000014,0.01853459362139917,0.10131619222528317,0.06433593750000002,0.7868070424876318,0.6095937861672126,0.0942823410355878,0.060305308316812356,0.2211498841743597,0.33302343159486014,0.006274460401444524,0.005183671171963502,0.051475812547241116,0.016701101928374658,0.41361206999411626,0.15306891575217194,0.35475080018289906,0.22930360608604794,0.019421323820848203,0.9760881557115229,0.0025624634616750516,0.08419754482279221,0.01751828989483308,0.0245303272161332,0.706334443499622,0.6709737149297591,0.014449331500062928,0.12129205863875478,0.12377162629757785,0.4768279876257778,0.48007357072715207,0.11450800619834708,0.16719156798521878,0.07953960905349791,0.663690476190476,0.02515250226290793,0.1440614008856992,0.04100393005540167,0.0723760110384566,0.17435442820784125,0.3354912609762699,0.05957105064247923,0.08803333333333334,0.005629251700680266,1.1773641244795088,0.08333333333333334,0.6252267154818185,0.14865160457495857,0.46606545781892994
deepseek,0.009114583333333332,0.14192708333333331,0.005208333333333334,0.08474537037037037,0.07421875,0.040364583333333336,0.0013020833333333335,0.26171875,0.009114583333333332,0.0,0.046875,0.048177083333333336,0.08723958333333334,0.0013020833333333335,0.11848958333333331,0.109375,0.05078125,0.03515625,0.040364583333333336,0.02734375,0.046875,0.009114583333333332,0.10286458333333331,0.0013020833333333335,0.005208333333333333,0.07421875,0.016927083333333336,0.5364583333333334,0.06380208333333334,0.032552083333333336,0.2903645833333333,0.036458333333333336,0.2004398148148148,0.009114583333333334,0.020833333333333336,0.0,0.02734375,0.0013020833333333335,0.2552083333333333,0.016927083333333336,0.08723958333333334,0.25130208333333337,0.45442708333333337,0.84765625,0.6106770833333333,0.020833333333333336,0.00390625,0.01567708333333333,0.06770833333333334,0.040364583333333336,0.13020833333333331,0.07942708333333334,0.0013020833333333335,0.02734375,0.0,0.055989583333333336,0.05078125,0.3138020833333333,0.0013020833333333335,0.6074710648148148,0.024739583333333336,0.046875
deepseek_small,0.016098913556991813,0.022269204352492626,0.0002542189274375999,0.005401361335149793,0.1158142774829938,0.08704681495085534,0.043572719964667106,0.018315693370742143,0.05164882045879847,0.0003074989186851202,0.07919101627579138,0.022627321505804578,0.09536426335239975,0.053807866808020716,0.011844746406897047,0.08508813476831611,0.056793923938969634,0.001782107688371085,0.021377906580583306,0.013014623480156275,0.0045260234271223415,0.0705525198539935,0.014517431723566466,0.023963581119689284,0.004779276814518437,0.0040010063218867565,0.13423038534207396,0.06273072852223428,0.10579497759806619,0.05426954732510291,0.027278607498716828,0.03166844015997669,0.01259502228253477,0.07873840173882743,0.05166585260535021,0.013064457204084492,0.07739064139214291,0.01473073653472043,0.054101962322683037,0.14192939140964092,0.0014588969444101602,0.06769563770164967,0.002191382651482639,0.031226132257218726,0.008710172535125826,0.0054788516326977855,0.08404262650162202,0.13507178034612533,0.04714164494845972,0.04481895230168806,0.0010499268741026974,0.02214472751069202,0.01019639882096629,0.03063425626924489,0.007063369675982282,0.03600900403989206,0.010534679322580804,0.1614892500209962,0.03617664962259557,0.28707035755478666,0.018853941426871485,0.019008073817762414
gpt-oss,0.048367346938775514,0.02449198870139041,0.0,0.0041152263374485635,0.2592592592592593,0.004613610149942332,0.2799999999999999,0.1481481481481482,0.07177995165008147,0.0,0.08333333333333334,0.013333333333333357,0.004570578231292519,0.0022865226337448518,0.0,0.003333333333333339,0.0041152263374485635,0.0041152263374485635,0.00839095968966097,0.027210884353741513,0.040370370370370355,0.049259259259259267,0.02921597633136097,0.026828703703703702,0.09960133744855967,0.00033593684387334946,0.05108843537414966,0.07884353741496601,0.06999999999999999,0.21333333333333326,0.09027777777777776,0.0540282228593917,0.013333333333333327,0.08333333333333334,0.027210884353741513,0.058968726379440686,0.019259259259259285,0.0019723865877712007,0.009259259259259267,0.21439200680272114,0.0019723865877712007,0.19222411186696903,0.015897633744855984,0.03105967078189302,0.12000000000000004,0.0,0.03703703703703702,0.1759259259259259,0.09953703703703706,0.015306122448979578,0.0,0.03703703703703702,0.0,0.04187499999999998,0.0041152263374485635,0.005626942134878641,0.005208333333333334,0.10141466185422232,0.020833333333333332,0.33333333333333337,0.011944444444444455,0.013806706114398404
gpt4,0.05078125,0.14583333333333331,0.10546875,0.046875,0.07942708333333334,0.005208333333333334,0.048177083333333336,0.16145833333333331,0.0,0.0,0.07421875,0.02734375,0.020833333333333336,0.08723958333333334,0.0013020833333333335,0.15234375,0.19661458333333331,0.02734375,0.03515625,0.0,0.109375,0.05078125,0.05078125,0.024739583333333336,0.0013020833333333335,0.40755208333333337,0.015625,0.6106770833333334,0.22005208333333334,0.024739583333333336,0.6458333333333333,0.0013020833333333335,0.5052083333333334,0.01171875,0.2708333333333333,0.19140625,0.02734375,0.01171875,0.15234375,0.005208333333333333,0.032552083333333336,0.13411458333333334,0.5559895833333334,0.9934895833333333,0.3997395833333333,0.040364583333333336,0.109375,0.16796875,0.036458333333333336,0.23361689814814818,0.75,0.23567708333333331,0.020833333333333332,0.005208333333333333,0.0013020833333333335,0.0013020833333333335,0.009114583333333332,0.8125,0.0,0.43359375,0.06770833333333333,0.036458333333333336
grok,0.13411458333333334,0.12109375,0.21223958333333334,0.421875,0.036458333333333336,0.044276620370370355,0.22005208333333334,0.11848958333333333,0.016927083333333336,0.024739583333333336,0.05078125,0.13411458333333331,0.33281828703703703,0.3489583333333333,0.048177083333333336,0.17317708333333331,0.484375,0.45442708333333337,0.06380208333333334,0.036458333333333336,0.13224235700197237,0.15234375,0.046875,0.07942708333333334,0.08333333333333334,0.07942708333333333,0.11848958333333333,0.25,0.2672395833333334,0.0854857568027211,0.6028645833333333,0.20442708333333334,0.38020833333333337,0.08723958333333334,0.0013020833333333335,0.07421875,0.01171875,0.05598958333333334,0.45442708333333337,0.12109375,0.040364583333333336,0.32161458333333337,0.49609375,0.89453125,0.15391203703703707,0.14453125,0.11848958333333333,0.39427662037037037,0.0,0.15648915816326528,0.2747395833333333,0.10885995370370369,0.016927083333333336,0.015625,0.040364583333333336,0.06380208333333334,0.06770833333333334,0.39192708333333337,0.036458333333333336,0.2404674639917696,0.14453125,0.03431134259259259
liberal,0.009116261231645856,0.0034589318196735098,0.20903270321361064,0.5574473350542938,0.12850191121660134,0.04500455449833063,0.3800018896447469,0.10515598095319209,0.00317335382270447,0.05968895822791928,0.020709949500131098,0.21478163732437228,0.0016065249629263457,0.13260926809914914,0.02158421334557699,0.08583541358481264,0.07401903693602485,0.4015582640812556,0.24867703172869682,0.05568015546410613,0.00441168461815636,0.004596150902969083,0.7343647627856784,0.044113370126883655,0.018911566635160682,0.009021938777742766,0.01989087020724526,0.12101147224321829,0.006412228730196092,0.8767728270715187,0.3567556899302931,0.0029039643668274497,0.6918352485355368,0.0011876339149066405,0.14713540945790082,0.12731120989990147,0.012122010283745429,0.028617349860375077,0.5011630685331984,0.001978038128831777,0.02351671305861645,0.1649523216081657,1.2002702686306388,0.965506161904582,0.11464763374485595,0.035786739826246014,0.3110397710604367,0.7849180662253301,0.005377380237088415,0.04777777777777779,0.13284643252354555,0.09217209515659933,0.041856555665837875,0.011036626466981742,0.05647014361300079,0.11005478341225824,0.0025065746219592325,0.8669511953754699,0.0634304983996342,1.0691582318902415,0.12046832955404384,0.5043522096710267
llama3,9.447259727843132e-05,0.0323127609923095,0.4078374785308496,0.07006617474696111,0.29323146688729573,0.0670396487139225,0.9020478282600243,0.24354445558941923,0.017799179376413926,0.18872918456497417,0.23803333333333332,0.02496740362811791,0.020414583545896658,0.010316955440468609,0.09248109116990233,0.004183667680792874,0.454852205236939,0.02674177071421349,0.38275935374149656,0.03024305100356911,0.15865861688720856,0.32690202773920024,0.5722477467652626,0.025894539707526712,0.07277100591715978,0.03321050642479213,0.17596898821953338,0.04669464536100961,0.8404027210884354,0.4253810578720701,0.3042787323726559,0.17302628965445338,0.009400379822166226,0.12589376356507734,0.07322017216328956,0.01847038437303088,0.0374682757625183,0.11688553620583526,0.15224348340470414,0.11647830361724076,0.04949463668051183,0.058257681574413356,0.210661834231567,0.5597903427488966,0.027097136054577534,0.17686068510244338,0.47198601662887374,0.0630787037037037,0.1803357477058775,0.0780609884263677,0.02265833881218496,0.12550364498416447,0.013087725069252081,0.05316143250688706,0.004089191232048379,0.2462396121883656,0.6330248137125392,0.392777857401227,0.12969926905819273,1.0029586225096458,0.31677760316296383,0.1702241775663892
llama3_big,0.024161735700197223,0.050272108843537416,0.28550982682105186,0.011642287116812616,0.013977120315581858,0.040554995558435364,0.6311021269147233,0.06489259259259256,0.0011557056951932002,0.14470479549844634,0.0324852071005917,0.00599537037037038,0.04300647480164089,0.010923916973446487,0.3778596739608898,0.03979276062451864,0.04689165136210591,0.38685271016849065,0.11085898517167964,0.012802926383173307,0.567985913474335,0.013683788277560775,0.19134709226537802,0.029964796882836313,0.008492726967330147,0.04019287572549057,0.02000144675925926,0.2689580529838297,0.16094814814814817,0.10956007101529833,0.3492462982093665,0.006948820275852418,0.4868472532210698,0.01207174778083869,0.01491617357001971,0.08867782650250178,0.05971088435374146,0.04551189539801422,0.5244967444742977,0.01637435592548553,0.07776999323576209,0.12660331260481109,0.22661769211361013,0.9606680440771351,0.8319507152639992,0.11724954041973443,0.5275452173324748,0.3770623877953547,0.003167078189300414,0.12986896081684088,0.12570127535882902,0.40853382307927755,0.08976178279325053,0.010969317914961314,0.0019125118147448048,0.06765417589554969,0.017910743074608288,0.8829552997669659,0.1011111111111111,0.9167274476365386,0.03683530870827099,0.6057309664694279
