model_id,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,7,8,9
conservative,0.035833333333333356,0.19145833333333334,0.29312499999999997,0.005624999999999993,0.48249999999999993,2.8764583333333333,0.014025860179706353,0.13083333333333338,0.19749999999999995,0.004375000000000002,0.0021296663726290545,0.20475126962142204,0.4164583333333332,0.5608333333333335,0.02583333333333334,0.24145833333333327,0.5689583333333333,1.130625,0.060625000000000026,0.18583333333333335,0.9852083333333331,0.029999999999999964,0.13562499999999997,0.12000000000000002,0.060219536522540994,0.14770833333333333,0.2807363576594347,0.2518750000000002,0.058124999999999996,0.25187499999999996,0.18031119877273732,0.01755584976868764,0.21395833333333325,0.11083333333333327,0.07645833333333331,0.2143750000000001,0.06937499999999998,2.7918749999999997,0.6214583333333332,0.16333333333333344,0.005833333333333329,0.36333333333333345,0.6152083333333331,1.3539583333333332,0.17770833333333327,0.17233851084812626,0.555625,2.9033333333333333,0.11645833333333336,0.3493749999999999,0.09250000000000005,0.06812499999999996,0.0173027757487217,0.10145833333333332,0.23770833333333327,1.133125,0.008958333333333332,1.7189583333333334,0.00377479180363796,0.11437500000000009,0.788125,0.19083333333333338
deepseek,0.003333333333333339,0.023333333333333338,0.106875,0.21333333333333324,0.01020833333333334,0.023333333333333338,0.06583333333333334,0.22770833333333335,0.0008333333333333349,0.13000000000000003,0.020833333333333336,0.12020833333333336,0.20333333333333328,0.02020833333333332,0.013333333333333327,0.4727083333333333,0.19770833333333343,0.36583333333333323,0.20333333333333328,0.0033333333333333396,0.05020833333333332,0.0,0.354375,0.007708333333333337,0.169375,0.0033333333333333396,0.1633333333333333,0.07750000000000001,0.09770833333333333,0.101875,0.4727083333333333,0.09000000000000002,1.2877083333333335,0.0,0.12020833333333325,0.04753343621399177,0.02020833333333335,0.0027083333333333274,0.7102083333333336,0.0,0.06270833333333334,0.06937499999999996,1.0608333333333335,2.8033333333333332,1.2025000000000001,0.0033333333333333396,0.03249999999999997,0.011875,0.21333333333333337,0.151875,0.93,0.20770833333333338,0.154375,0.0,0.02770833333333335,0.5527083333333332,0.04333333333333332,1.2033333333333331,0.0577083333333333,0.36020833333333324,0.01270833333333332,0.13583333333333336
deepseek_small,0.006531957215768728,0.029514382725606598,0.018398616484958708,0.22130772748056698,0.1747202232262292,0.16980954324388664,0.22060517027542387,0.2695155248675435,0.32630622364105843,0.1951049612576432,0.18367963680173724,0.0010761823934234127,0.32344181744436773,0.05957093092213143,0.09930730230383751,0.4115755208333332,0.13501302083333333,0.01336822646001696,0.12886440159167445,0.043680206890581705,0.028341847101835058,0.02924893957756234,0.1324505590239857,0.03373899800554977,0.09429065743944633,0.09174303762748556,0.19821536250965688,0.1705613425925926,0.3378090526029705,0.18059172453703703,0.23418076653597897,0.2684637300021915,0.2948148148148148,0.2129880007558579,0.16163216183126,0.12513524527458048,0.0985159808400899,0.004004997060552615,0.3211431500704857,0.20172810146650813,0.017167583898265087,0.2939400192889948,0.3011697854143187,0.5266020833333335,0.1833967144872774,0.15853974477902033,0.0943898148148148,0.022074228234477966,0.16130658436213996,0.25925925925925936,0.3448148148148148,0.3884328129782675,0.08431841831425597,0.020680272108843552,0.03219436729747175,0.26116071428571414,0.038046692521840564,0.8524340468127954,0.16140361470031808,0.3236589477343627,0.07290370370370375,0.16948896548844197
gpt-oss,0.010132195128466167,0.028362234275695807,0.03999999999999998,0.06961045706371191,0.02020833333333331,0.22844177125725296,0.05395833333333338,0.0008333333333333348,0.08395833333333337,0.004049947916891766,0.012263861494630714,0.0014583333333333323,0.0075997406124399605,0.017404778393351833,0.04605569861445936,0.255662530133684,0.028848555965938286,0.07856358207319752,0.07279215976331364,0.022567526846372993,0.01048042975407842,0.00583333333333334,0.12895833333333326,0.007500000000000013,0.01775147928994084,0.05331415735261889,0.045358864781941746,0.34108184627935134,0.22631430041152262,0.22270833333333323,0.12771203155818545,0.03937500000000001,0.27856851303966695,0.06343523693832664,0.26572195290858736,0.03520833333333333,0.010654722770107377,0.031047753834915957,0.31750000000000006,0.08452273776546627,0.00022559171597632977,0.08387094564979179,0.21583333333333335,0.3106551336839798,0.12663100696455487,0.015208333333333351,0.05749671192740517,0.007218250054788522,0.013158010081086989,0.00022507304629614252,0.2883675736547357,0.05770833333333329,0.02074156927197469,0.06999999999999999,0.02566020313942749,0.16698527668656055,0.012772983782599133,0.7855095798707294,0.00024531558185404164,0.2820086839798379,0.015059253552754457,0.021771598655629488
gpt4,0.0,0.03520833333333333,0.37020833333333314,0.33333333333333337,0.0,0.26999999999999996,0.05333333333333331,0.0,0.294375,0.0,0.3252083333333333,0.3333333333333333,0.3333333333333333,0.20999999999999996,0.28,0.30333333333333334,0.013333333333333327,0.0,0.12020833333333342,0.0,0.03000000000000001,0.1777083333333333,0.30333333333333334,0.15083333333333335,0.3333333333333333,0.1633333333333333,0.0,0.3333333333333333,0.341875,0.33333333333333337,0.9752083333333335,0.176875,0.33333333333333337,0.0,0.0,0.2777083333333333,0.07937500000000001,0.0,0.4252083333333334,0.08333333333333334,0.013333333333333327,0.3252083333333333,0.33333333333333337,1.219375,0.48000000000000015,0.04333333333333331,0.005833333333333329,0.012708333333333344,0.3333333333333333,0.0,0.33333333333333337,0.0,0.0,0.0,0.1152083333333333,0.1633333333333334,0.25333333333333335,1.3333333333333335,0.0,0.33333333333333337,0.0033333333333333396,0.001875000000000009
grok,0.01999999999999999,0.0012499999999999911,0.6328125,0.19520833333333332,0.046874999999999944,0.3627083333333334,0.005000000000000009,0.07031249999999992,0.0003124999999999978,0.23083333333333342,0.2278124999999999,0.16187500000000007,0.5433333333333332,0.8908333333333334,0.21333333333333335,0.6074999999999998,0.1633333333333334,0.19187500000000002,0.18999999999999992,0.17333333333333337,0.22770833333333337,0.00270833333333334,0.04333333333333331,0.09333333333333337,0.03125,0.04333333333333331,0.011250000000000053,0.30250000000000005,0.0,0.2058333333333333,0.519375,0.03781249999999998,0.354375,0.04333333333333332,0.27770833333333333,0.01999999999999999,0.03770833333333333,0.05687499999999996,0.10124999999999998,0.0003124999999999978,0.012708333333333344,0.09770833333333331,0.63,1.7327083333333335,1.2403125000000004,0.020000000000000035,0.12999999999999998,0.0,0.10124999999999998,0.01187499999999997,0.01999999999999999,0.18583333333333327,0.04083333333333336,0.0,0.09000000000000002,0.15999999999999992,0.125,1.3333333333333335,0.15750000000000008,0.3474999999999999,0.050833333333333376,0.34187499999999993
liberal,0.4275,0.24187500000000003,0.40395833333333336,0.01750000000000001,2.149375,3.0,0.0,0.07312499999999998,0.170625,0.22749999999999992,0.07937499999999997,0.05145833333333329,0.22562500000000002,1.1839583333333332,0.018958333333333355,0.3664583333333332,0.2575,0.06437499999999999,0.5118749999999999,0.19270833333333331,2.1558333333333337,0.032708333333333374,0.421875,0.12062499999999998,0.12562500000000004,0.07520833333333336,0.004375000000000002,2.015625,0.035208333333333335,0.2358333333333334,0.2143749999999999,0.16000000000000003,0.04937499999999995,0.030000000000000006,0.0,2.319375,0.2852083333333333,2.6533333333333333,0.8852083333333332,0.08583333333333334,0.0,0.07520833333333338,0.285411050843743,2.9033333333333333,0.4518750000000001,0.1618749999999999,0.22750000000000012,3.0,0.17520833333333338,0.07520833333333331,0.42062499999999997,0.09083333333333336,0.01187499999999997,0.09333333333333335,0.005208333333333333,0.3539583333333332,0.1514583333333334,2.3727083333333336,0.641875,0.10167009094893709,0.1814583333333332,0.02520833333333332
llama3,0.05770833333333336,0.017499999999999998,0.40687499999999993,0.07749999999999996,0.34770833333333323,0.1975,0.12270833333333322,0.30083333333333345,0.07020833333333332,0.12062499999999994,0.30333333333333334,0.13562499999999994,0.18073485097523564,0.04063335524873985,0.11020833333333332,0.11312500000000004,0.23908777120315586,0.10562499999999991,0.02312499999999999,0.021245206004821375,0.18999999999999995,0.3264583333333335,0.20687499999999992,0.032500000000000015,0.23812499999999992,0.19520833333333337,0.3456250000000001,0.25187500000000007,0.946090976331361,0.586875,0.20583333333333328,0.22750000000000004,0.24145833333333339,0.09408708634670174,0.08312500000000006,0.249375,0.135625,0.20687500000000003,0.36812499999999987,0.08520833333333333,0.20645833333333333,0.3793750000000001,1.7789583333333332,1.4358333333333335,0.28026010848126215,0.08312499999999998,0.390625,0.0025000000000000044,0.041458333333333326,1.4533333333333331,0.1277083333333333,0.6974999999999999,0.026874999999999993,0.003958333333333333,0.00020833333333333186,0.7558333333333332,0.7852083333333334,0.5733333333333333,0.057553007889546384,1.3627083333333334,0.456709949594565,1.8230265176419018
llama3_big,0.009259259259259267,0.0,0.5821655224108725,0.8314612188365651,0.23910096556128063,0.08736064480027546,1.01029251569909,0.5544869969738695,0.018775720164609058,0.10949047829008143,0.021369712908174444,0.04761342155009451,0.5857557620313214,0.1434422206010823,0.012761525926415844,0.2262377173091459,0.47293667123914024,0.6530613489050414,0.7402817444663597,0.0,0.1363570152674952,0.029999999999999964,0.11658996274380887,0.11280078895463513,0.3333333333333333,0.025200000000000004,0.7902884987405405,0.09381789167160698,0.6012757201646091,1.2513020833333335,0.3306039243716694,0.2486211300480028,0.006770910092318606,0.0008333333333333348,0.49353942760536157,0.3758677685950414,0.2102491644291996,1.0176979198656955,0.7363694558756286,0.06394275161588181,0.31298540433925043,0.5533719143718802,0.8060945364843723,2.0091143300672507,0.8881696772386756,0.8524079895353933,1.287687496285788,0.001153402537485583,0.25658777120315585,0.846707818930041,0.21530859631821173,1.218696975522235,0.016875000000000015,0.003912037037037037,0.20303857490708713,0.00807895981760737,1.3333333333333335,0.6217141177458637,0.05439947384812073,2.7103731851909005,0.43023726163738063,0.5126972386587771
